Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,CO2 Emissions(g/km),vehicle_key,demand_target,revenue_target
BMW,X5 xDRIVE35d,SUV - STANDARD,3.0,6,AS8,D,249,SUV - STANDARD_D_AS8_large,2991,153737400.0
BMW,X5 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,270,SUV - STANDARD_Z_AS8_large,2569,134615600.0
BMW,X5 xDRIVE50i,SUV - STANDARD,4.4,8,AS8,Z,320,SUV - STANDARD_Z_AS8_xlarge,1620,98010000.0
BMW,X6 M,SUV - STANDARD,4.4,8,AS8,Z,341,SUV - STANDARD_Z_AS8_xlarge,1508,91234000.0
BMW,X6 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,270,SUV - STANDARD_Z_AS8_large,2810,147244000.0
BMW,X6 xDRIVE50i,SUV - STANDARD,4.4,8,AS8,Z,320,SUV - STANDARD_Z_AS8_xlarge,2062,124751000.0
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A6,X,315,SUV - STANDARD_X_A6_xlarge,2261,116667600.0
BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,A6,X,322,SUV - STANDARD_X_A6_xlarge,2113,109030800.0
BUICK,ENCORE (LUV Engine),SUV - SMALL,1.4,4,AS6,X,194,SUV - SMALL_X_AS6_small,3891,108558900.0
BUICK,ENCORE (LE2 Engine),SUV - SMALL,1.4,4,AS6,X,185,SUV - SMALL_X_AS6_small,4213,117542700.0
BUICK,ENCORE AWD (LUV Engine),SUV - SMALL,1.4,4,AS6,X,208,SUV - SMALL_X_AS6_small,4747,132441300.0
BUICK,ENCORE AWD (LE2 Engine),SUV - SMALL,1.4,4,AS6,X,196,SUV - SMALL_X_AS6_small,4059,113246100.0
BUICK,ENVISION AWD,SUV - SMALL,2.5,4,A6,X,232,SUV - SMALL_X_A6_medium,3868,127063800.0
BUICK,LACROSSE,MID-SIZE,3.6,6,AS8,X,224,MID-SIZE_X_AS8_xlarge,3682,145807200.0
BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS8,X,235,MID-SIZE_X_AS8_xlarge,3019,119552400.0
BUICK,REGAL,MID-SIZE,2.0,4,AS6,Z,233,MID-SIZE_Z_AS6_medium,3491,119043100.0
BUICK,REGAL AWD,MID-SIZE,2.0,4,AS6,Z,250,MID-SIZE_Z_AS6_medium,3542,120782200.0
BUICK,VERANO,COMPACT,2.4,4,AS6,X,226,COMPACT_X_AS6_medium,4069,131835600.0
CADILLAC,ATS,COMPACT,2.0,4,AS8,Z,217,COMPACT_Z_AS8_medium,4616,157405600.0
CADILLAC,ATS,COMPACT,2.0,4,M6,Z,236,COMPACT_Z_M6_medium,3314,113007400.0
CADILLAC,ATS,COMPACT,2.5,4,AS8,X,216,COMPACT_X_AS8_medium,4405,144704250.0
CADILLAC,ATS,COMPACT,3.6,6,AS8,X,234,COMPACT_X_AS8_xlarge,3602,142639200.0
CADILLAC,ATS AWD,COMPACT,2.0,4,AS8,Z,222,COMPACT_Z_AS8_medium,4048,138036800.0
CADILLAC,ATS AWD,COMPACT,3.6,6,AS8,X,248,COMPACT_X_AS8_xlarge,3622,143431200.0
CADILLAC,ATS-V,COMPACT,3.6,6,AS8,Z,279,COMPACT_Z_AS8_xlarge,2773,119516300.0
CADILLAC,ATS-V,COMPACT,3.6,6,M6,Z,295,COMPACT_Z_M6_xlarge,2872,123783200.0
CADILLAC,CT6,FULL-SIZE,2.0,4,AS8,Z,223,FULL-SIZE_Z_AS8_medium,2260,104186000.0
CADILLAC,CT6 AWD,FULL-SIZE,3.0,6,AS8,Z,263,FULL-SIZE_Z_AS8_large,2430,127332000.0
CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS8,X,259,FULL-SIZE_X_AS8_xlarge,2487,128329200.0
CADILLAC,CTS,MID-SIZE,2.0,4,AS8,Z,223,MID-SIZE_Z_AS8_medium,3685,125658500.0
CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,234,MID-SIZE_X_AS8_xlarge,3606,142797600.0
CADILLAC,CTS AWD,MID-SIZE,2.0,4,AS8,Z,229,MID-SIZE_Z_AS8_medium,3569,121702900.0
CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,248,MID-SIZE_X_AS8_xlarge,3256,128937600.0
CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS8,Z,299,MID-SIZE_Z_AS8_xlarge,2328,100336800.0
CADILLAC,CTS-V,MID-SIZE,6.2,8,AS8,Z,329,MID-SIZE_Z_AS8_performance,1583,89597800.0
CADILLAC,ESCALADE 4WD,SUV - STANDARD,6.2,8,A8,Z,331,SUV - STANDARD_Z_A8_performance,1803,123685800.0
CADILLAC,XT5,SUV - SMALL,3.6,6,AS8,X,245,SUV - SMALL_X_AS8_xlarge,3752,148579200.0
CADILLAC,XT5 AWD,SUV - SMALL,3.6,6,AS8,X,260,SUV - SMALL_X_AS8_xlarge,3195,126522000.0
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,260,FULL-SIZE_X_AS6_xlarge,2417,124717200.0
CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,272,FULL-SIZE_X_AS6_xlarge,2098,108256800.0
CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS6,Z,299,FULL-SIZE_Z_AS6_xlarge,2262,124636200.0
CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,AS8,Z,222,SUBCOMPACT_Z_AS8_medium,3540,120714000.0
CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,M6,Z,236,SUBCOMPACT_Z_M6_medium,3750,127875000.0
CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,AS8,X,249,SUBCOMPACT_X_AS8_xlarge,2844,112622400.0
CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,M6,X,274,SUBCOMPACT_X_M6_xlarge,2759,109256400.0
CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8,AS8,Z,273,SUBCOMPACT_Z_AS8_performance,2171,122878600.0
CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8,M6,Z,284,SUBCOMPACT_Z_M6_performance,2190,123954000.0
CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8,AS10,Z,367,SUBCOMPACT_Z_AS10_performance,1333,75447800.0
CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8,M6,Z,349,SUBCOMPACT_Z_M6_performance,1308,74032800.0
CHEVROLET,CITY EXPRESS,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,220,SPECIAL PURPOSE VEHICLE_X_AV_medium,3378,103366800.0
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,252,PICKUP TRUCK - SMALL_X_A6_medium,3026,99404100.0
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,M6,X,254,PICKUP TRUCK - SMALL_X_M6_medium,2602,85475700.0
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,255,PICKUP TRUCK - SMALL_D_A6_large,3059,112265300.0
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A8,X,274,PICKUP TRUCK - SMALL_X_A8_xlarge,2739,108464400.0
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,263,PICKUP TRUCK - SMALL_X_A6_medium,2800,91980000.0
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,280,PICKUP TRUCK - SMALL_D_A6_large,2564,94098800.0
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,286,PICKUP TRUCK - SMALL_X_A8_xlarge,2498,98920800.0
CHEVROLET,COLORADO ZR2 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,315,PICKUP TRUCK - SMALL_D_A6_large,2081,76372700.0
CHEVROLET,COLORADO ZR2 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,331,PICKUP TRUCK - SMALL_X_A8_xlarge,2043,80902800.0
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS8,Z,290,TWO-SEATER_Z_AS8_performance,500,34300000.0
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M7,Z,278,TWO-SEATER_Z_M7_performance,1306,89591600.0
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,AS8,Z,336,TWO-SEATER_Z_AS8_performance,462,31693200.0
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,M7,Z,312,TWO-SEATER_Z_M7_performance,1325,90895000.0
CHEVROLET,CRUZE,COMPACT,1.4,4,AS6,X,165,COMPACT_X_AS6_small,4785,133501500.0
CHEVROLET,CRUZE,COMPACT,1.4,4,M6,X,170,COMPACT_X_M6_small,4766,132971400.0
CHEVROLET,CRUZE PREMIER,COMPACT,1.4,4,AS6,X,169,COMPACT_X_AS6_small,4672,130348800.0
CHEVROLET,CRUZE DIESEL,COMPACT,1.6,4,A9,D,172,COMPACT_D_A9_medium,4590,143667000.0
CHEVROLET,CRUZE DIESEL,COMPACT,1.6,4,M6,D,169,COMPACT_D_M6_medium,5045,157908500.0
CHEVROLET,CRUZE HATCHBACK,COMPACT,1.4,4,AS6,X,172,COMPACT_X_AS6_small,4178,116566200.0
CHEVROLET,CRUZE HATCHBACK,COMPACT,1.4,4,M6,X,173,COMPACT_X_M6_small,5110,142569000.0
CHEVROLET,CRUZE HATCHBACK PREMIER,COMPACT,1.4,4,AS6,X,176,COMPACT_X_AS6_small,4846,135203400.0
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,X,221,SUV - SMALL_X_A6_medium,3640,117936000.0
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4,A6,X,221,SUV - SMALL_X_A6_medium,3673,119005200.0
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4,A6,E,223,SUV - SMALL_E_A6_medium,3558,115279200.0
CHEVROLET,EQUINOX,SUV - SMALL,3.6,6,A6,X,285,SUV - SMALL_X_A6_xlarge,2788,110404800.0
CHEVROLET,EQUINOX AWD,SUV - SMALL,2.4,4,A6,X,237,SUV - SMALL_X_A6_medium,3507,113626800.0
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4,A6,X,237,SUV - SMALL_X_A6_medium,4079,132159600.0
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4,A6,E,234,SUV - SMALL_E_A6_medium,3143,101833200.0
CHEVROLET,EQUINOX AWD,SUV - SMALL,3.6,6,A6,X,304,SUV - SMALL_X_A6_xlarge,2615,103554000.0
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,438,VAN - PASSENGER_X_A6_performance,759,39619800.0
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,445,VAN - PASSENGER_X_A6_performance,405,21141000.0
CHEVROLET,IMPALA,FULL-SIZE,2.5,4,AS6,X,224,FULL-SIZE_X_AS6_medium,3153,141412050.0
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,AS6,X,249,FULL-SIZE_X_AS6_xlarge,2746,141693600.0
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,AS6,E,240,FULL-SIZE_E_AS6_xlarge,2166,111765600.0
CHEVROLET,MALIBU,MID-SIZE,1.5,4,A6,X,182,MID-SIZE_X_A6_small,4383,124258050.0
CHEVROLET,MALIBU,MID-SIZE,2.0,4,A9,Z,212,MID-SIZE_Z_A9_medium,4055,138275500.0
CHEVROLET,MALIBU HYBRID,MID-SIZE,1.8,4,AV,X,121,MID-SIZE_X_AV_medium,4770,141669000.0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,297,PICKUP TRUCK - STANDARD_X_A6_performance,1604,78676200.0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A8,X,309,PICKUP TRUCK - STANDARD_X_A8_performance,1927,94519350.0
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,324,PICKUP TRUCK - STANDARD_Z_A8_performance,1963,111105800.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,279,PICKUP TRUCK - STANDARD_X_A6_xlarge,1992,85158000.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,284,PICKUP TRUCK - STANDARD_E_A6_xlarge,1678,71734500.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,298,PICKUP TRUCK - STANDARD_X_A6_performance,1996,97903800.0
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,284,PICKUP TRUCK - STANDARD_E_A6_performance,1579,77449950.0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,327,PICKUP TRUCK - STANDARD_X_A8_performance,1442,70730100.0
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,330,PICKUP TRUCK - STANDARD_Z_A8_performance,1683,95257800.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,294,PICKUP TRUCK - STANDARD_X_A6_xlarge,2720,116280000.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,294,PICKUP TRUCK - STANDARD_E_A6_xlarge,1761,75282750.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,307,PICKUP TRUCK - STANDARD_X_A6_performance,1603,78627150.0
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,315,PICKUP TRUCK - STANDARD_E_A6_performance,1031,50570550.0
CHEVROLET,SILVERADO eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,303,PICKUP TRUCK - STANDARD_X_A8_performance,1921,94225050.0
CHEVROLET,SONIC,COMPACT,1.4,4,AS6,X,184,COMPACT_X_AS6_small,4961,138411900.0
CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,174,COMPACT_X_M6_small,4900,136710000.0
CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,197,COMPACT_X_AS6_medium,4473,132848100.0
CHEVROLET,SONIC,COMPACT,1.8,4,M5,X,194,COMPACT_X_M5_medium,4355,129343500.0
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.4,4,AS6,X,184,STATION WAGON - SMALL_X_AS6_small,3436,95864400.0
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.4,4,M6,X,174,STATION WAGON - SMALL_X_M6_small,3993,111404700.0
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,AS6,X,197,STATION WAGON - SMALL_X_AS6_medium,3770,111969000.0
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,M5,X,194,STATION WAGON - SMALL_X_M5_medium,3178,94386600.0
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,AV,X,167,SUBCOMPACT_X_AV_small,4639,129428100.0
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,M5,X,168,SUBCOMPACT_X_M5_small,4377,122118300.0
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,305,SUV - STANDARD_X_A6_performance,2339,142795950.0
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,X,305,SUV - STANDARD_X_A6_performance,1654,100976700.0
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,E,284,SUV - STANDARD_E_A6_performance,1378,84126900.0
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8,A6,E,317,SUV - STANDARD_E_A6_performance,1481,90415050.0
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,305,SUV - STANDARD_X_A6_performance,2115,129120750.0
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,X,305,SUV - STANDARD_X_A6_performance,2438,148839900.0
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,E,284,SUV - STANDARD_E_A6_performance,1896,115750800.0
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,A6,E,299,SUV - STANDARD_E_A6_performance,1567,95665350.0
CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,A6,X,315,SUV - STANDARD_X_A6_xlarge,2014,103922400.0
CHEVROLET,TRAVERSE AWD,SUV - STANDARD,3.6,6,A6,X,322,SUV - STANDARD_X_A6_xlarge,2525,130290000.0
CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,194,SUV - SMALL_X_AS6_small,4156,115952400.0
CHEVROLET,TRAX,SUV - SMALL,1.4,4,M6,X,194,SUV - SMALL_X_M6_small,4805,134059500.0
CHEVROLET,TRAX AWD,SUV - SMALL,1.4,4,AS6,X,208,SUV - SMALL_X_AS6_small,4198,117124200.0
CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,X,201,MID-SIZE_X_A9_medium,4344,140745600.0
CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,E,192,MID-SIZE_E_A9_medium,3391,109868400.0
CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,X,241,MID-SIZE_X_A9_xlarge,3246,128541600.0
CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,E,230,MID-SIZE_E_A9_xlarge,2572,101851200.0
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,X,252,MID-SIZE_X_A9_xlarge,3098,122680800.0
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,E,237,MID-SIZE_E_A9_xlarge,2759,109256400.0
CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,242,FULL-SIZE_X_A8_xlarge,2547,131425200.0
CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A8,X,289,FULL-SIZE_X_A8_performance,1679,105525150.0
CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A8,X,258,FULL-SIZE_X_A8_xlarge,2378,122704800.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,X,258,FULL-SIZE_X_A8_xlarge,2439,125852400.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,248,FULL-SIZE_E_A8_xlarge,1457,75181200.0
CHRYSLER,PACIFICA,MINIVAN,3.6,6,A9,X,257,MINIVAN_X_A9_xlarge,2740,108504000.0
CHRYSLER,PACIFICA (Stop-Start),MINIVAN,3.6,6,A9,X,249,MINIVAN_X_A9_xlarge,2440,96624000.0
DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,Z,307,MID-SIZE_Z_M6_performance,1742,94677700.0
DODGE,CHALLENGER,MID-SIZE,6.4,8,M6,Z,325,MID-SIZE_Z_M6_performance,1335,76762500.0
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,289,MID-SIZE_X_A8_performance,1917,97479450.0
DODGE,CHALLENGER (MDS),MID-SIZE,6.4,8,A8,Z,302,MID-SIZE_Z_A8_performance,1604,92230000.0
DODGE,CHALLENGER GT,MID-SIZE,3.6,6,A8,X,258,MID-SIZE_X_A8_xlarge,2953,116938800.0
DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,M6,Z,325,MID-SIZE_Z_M6_performance,2245,129087500.0
DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A8,Z,302,MID-SIZE_Z_A8_performance,1812,104190000.0
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,M6,Z,352,MID-SIZE_Z_M6_performance,1619,91635400.0
DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,271,FULL-SIZE_X_A5_xlarge,2431,125439600.0
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,242,FULL-SIZE_X_A8_xlarge,2561,132147600.0
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,302,FULL-SIZE_X_A5_performance,1720,108102000.0
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,289,FULL-SIZE_X_A8_performance,1529,96097650.0
DODGE,CHARGER (MDS),FULL-SIZE,6.4,8,A8,Z,302,FULL-SIZE_Z_A8_performance,1864,129548000.0
DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,258,FULL-SIZE_X_A8_xlarge,2871,148143600.0
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,258,FULL-SIZE_X_A8_xlarge,1998,103096800.0
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,E,248,FULL-SIZE_E_A8_xlarge,1734,89474400.0
DODGE,CHARGER AWD,FULL-SIZE,5.7,8,A5,X,312,FULL-SIZE_X_A5_performance,1601,100622850.0
DODGE,CHARGER SRT (MDS),FULL-SIZE,6.4,8,A8,Z,302,FULL-SIZE_Z_A8_performance,1260,87570000.0
DODGE,DURANGO AWD,SUV - STANDARD,3.6,6,A8,X,265,SUV - STANDARD_X_A8_xlarge,2777,143293200.0
DODGE,DURANGO AWD,SUV - STANDARD,5.7,8,A8,X,328,SUV - STANDARD_X_A8_performance,1564,98297400.0
DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,E,274,MINIVAN_E_A6_xlarge,2542,100663200.0
DODGE,JOURNEY,SUV - SMALL,2.4,4,A4,X,261,SUV - SMALL_X_A4_medium,3872,125452800.0
DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,X,284,SUV - SMALL_X_A6_xlarge,3087,122245200.0
DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,E,274,SUV - SMALL_E_A6_xlarge,2757,109177200.0
DODGE,JOURNEY AWD,SUV - SMALL,3.6,6,A6,X,292,SUV - SMALL_X_A6_xlarge,3237,128185200.0
DODGE,VIPER,TWO-SEATER,8.4,10,M6,Z,387,TWO-SEATER_Z_M6_performance,269,21600700.0
FIAT,124 SPIDER,TWO-SEATER,1.4,4,A6,X,187,TWO-SEATER_X_A6_small,1930,77007000.0
FIAT,124 SPIDER,TWO-SEATER,1.4,4,M6,X,185,TWO-SEATER_X_M6_small,2162,86263800.0
FIAT,500 CABRIO,MINICOMPACT,1.4,4,A6,X,186,MINICOMPACT_X_A6_small,2548,101665200.0
FIAT,500 CABRIO,MINICOMPACT,1.4,4,M5,X,171,MINICOMPACT_X_M5_small,2440,97356000.0
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,A6,X,186,MINICOMPACT_X_A6_small,1939,77366100.0
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,M5,X,163,MINICOMPACT_X_M5_small,2242,89455800.0
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,A6,X,202,MINICOMPACT_X_A6_small,2238,89296200.0
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,M5,X,186,MINICOMPACT_X_M5_small,2314,92328600.0
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,A6,X,202,MINICOMPACT_X_A6_small,2749,109685100.0
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,M5,X,186,MINICOMPACT_X_M5_small,1986,79241400.0
FIAT,500L,STATION WAGON - SMALL,1.4,4,A6,X,221,STATION WAGON - SMALL_X_A6_small,3554,99156600.0
FIAT,500X,SUV - SMALL,1.4,4,M6,X,197,SUV - SMALL_X_M6_small,4742,132301800.0
FIAT,500X,SUV - SMALL,2.4,4,A9,X,219,SUV - SMALL_X_A9_medium,4528,146707200.0
FIAT,500X AWD,SUV - SMALL,2.4,4,A9,X,226,SUV - SMALL_X_A9_medium,3795,122958000.0
FORD,C-MAX HYBRID,FULL-SIZE,2.0,4,AV,X,138,FULL-SIZE_X_AV_medium,3662,156001200.0
FORD,EDGE,SUV - SMALL,2.0,4,AS6,X,233,SUV - SMALL_X_AS6_medium,4057,124144200.0
FORD,EDGE (Start/Stop),SUV - SMALL,2.0,4,AS6,X,230,SUV - SMALL_X_AS6_medium,3991,122124600.0
FORD,EDGE,SUV - SMALL,3.5,6,AS6,X,270,SUV - SMALL_X_AS6_large,3158,123635700.0
FORD,EDGE AWD,SUV - SMALL,2.0,4,AS6,X,244,SUV - SMALL_X_AS6_medium,3922,120013200.0
FORD,EDGE AWD,SUV - SMALL,2.7,6,AS6,X,281,SUV - SMALL_X_AS6_large,2615,92963250.0
FORD,EDGE AWD,SUV - SMALL,3.5,6,AS6,X,284,SUV - SMALL_X_AS6_large,3225,126258750.0
FORD,ESCAPE,SUV - SMALL,1.5,4,AS6,X,214,SUV - SMALL_X_AS6_small,4224,119750400.0
FORD,ESCAPE,SUV - SMALL,2.0,4,AS6,X,222,SUV - SMALL_X_AS6_medium,3960,121176000.0
FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,X,229,SUV - SMALL_X_AS6_medium,4360,143226000.0
FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,E,219,SUV - SMALL_E_AS6_medium,2983,97991550.0
FORD,ESCAPE AWD,SUV - SMALL,1.5,4,AS6,X,226,SUV - SMALL_X_AS6_small,3982,112889700.0
FORD,ESCAPE AWD,SUV - SMALL,2.0,4,AS6,X,239,SUV - SMALL_X_AS6_medium,4357,133324200.0
FORD,EXPEDITION 4X4,SUV - STANDARD,3.5,6,AS6,X,333,SUV - STANDARD_X_AS6_large,1943,99384450.0
FORD,EXPEDITION EL 4X4,SUV - STANDARD,3.5,6,AS6,X,337,SUV - STANDARD_X_AS6_large,1983,101430450.0
FORD,EXPLORER,SUV - STANDARD,2.3,4,AS6,X,254,SUV - STANDARD_X_AS6_medium,2986,131234700.0
FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,X,281,SUV - STANDARD_X_AS6_large,2756,140969400.0
FORD,EXPLORER AWD,SUV - STANDARD,2.3,4,AS6,X,266,SUV - STANDARD_X_AS6_medium,2984,131146800.0
FORD,EXPLORER AWD,SUV - STANDARD,3.5,6,AS6,X,305,SUV - STANDARD_X_AS6_large,2040,104346000.0
FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,X,296,SUV - STANDARD_X_AS6_large,2299,117593850.0
FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,E,284,SUV - STANDARD_E_AS6_large,1867,95497050.0
FORD,F-150,PICKUP TRUCK - STANDARD,2.7,6,AS6,X,256,PICKUP TRUCK - STANDARD_X_AS6_large,2642,93923100.0
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,263,PICKUP TRUCK - STANDARD_X_AS6_large,2718,96624900.0
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,272,PICKUP TRUCK - STANDARD_X_AS6_large,2653,94314150.0
FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,264,PICKUP TRUCK - STANDARD_X_AS10_large,2034,79631100.0
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,274,PICKUP TRUCK - STANDARD_X_AS10_large,2674,104687100.0
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,290,PICKUP TRUCK - STANDARD_X_AS10_large,2358,92315700.0
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,X,272,PICKUP TRUCK - STANDARD_X_A6_large,2768,108367200.0
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,E,258,PICKUP TRUCK - STANDARD_E_A6_large,2127,83272050.0
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS6,X,310,PICKUP TRUCK - STANDARD_X_AS6_xlarge,2130,101601000.0
